Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: -1.30 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: -1.20 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: -1.10 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: -1.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: -0.90 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: -0.80 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: -0.70 ,Senstivity: 0.97 ,Specificity: 0.00 ,Accuracy: 0.45 ,mcc scores: -0.12 ,roc-auc scores: 0.65 ,cohen scores: -0.03 
Threshold: -0.60 ,Senstivity: 0.97 ,Specificity: 0.05 ,Accuracy: 0.48 ,mcc scores: 0.05 ,roc-auc scores: 0.65 ,cohen scores: 0.02 
Threshold: -0.50 ,Senstivity: 0.91 ,Specificity: 0.05 ,Accuracy: 0.45 ,mcc scores: -0.07 ,roc-auc scores: 0.65 ,cohen scores: -0.03 
Threshold: -0.40 ,Senstivity: 0.89 ,Specificity: 0.15 ,Accuracy: 0.49 ,mcc scores: 0.05 ,roc-auc scores: 0.65 ,cohen scores: 0.03 
Threshold: -0.30 ,Senstivity: 0.83 ,Specificity: 0.23 ,Accuracy: 0.51 ,mcc scores: 0.07 ,roc-auc scores: 0.65 ,cohen scores: 0.05 
Threshold: -0.20 ,Senstivity: 0.77 ,Specificity: 0.33 ,Accuracy: 0.53 ,mcc scores: 0.11 ,roc-auc scores: 0.65 ,cohen scores: 0.09 
Threshold: -0.10 ,Senstivity: 0.71 ,Specificity: 0.38 ,Accuracy: 0.53 ,mcc scores: 0.09 ,roc-auc scores: 0.65 ,cohen scores: 0.09 
Threshold: 0.00 ,Senstivity: 0.60 ,Specificity: 0.40 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 0.10 ,Senstivity: 0.57 ,Specificity: 0.57 ,Accuracy: 0.57 ,mcc scores: 0.15 ,roc-auc scores: 0.65 ,cohen scores: 0.15 
Threshold: 0.20 ,Senstivity: 0.54 ,Specificity: 0.65 ,Accuracy: 0.60 ,mcc scores: 0.19 ,roc-auc scores: 0.65 ,cohen scores: 0.19 
Threshold: 0.30 ,Senstivity: 0.51 ,Specificity: 0.82 ,Accuracy: 0.68 ,mcc scores: 0.36 ,roc-auc scores: 0.65 ,cohen scores: 0.35 
Threshold: 0.40 ,Senstivity: 0.43 ,Specificity: 0.95 ,Accuracy: 0.71 ,mcc scores: 0.45 ,roc-auc scores: 0.65 ,cohen scores: 0.39 
Threshold: 0.50 ,Senstivity: 0.26 ,Specificity: 0.97 ,Accuracy: 0.64 ,mcc scores: 0.34 ,roc-auc scores: 0.65 ,cohen scores: 0.24 
Threshold: 0.60 ,Senstivity: 0.23 ,Specificity: 1.00 ,Accuracy: 0.64 ,mcc scores: 0.37 ,roc-auc scores: 0.65 ,cohen scores: 0.24 
Threshold: 0.70 ,Senstivity: 0.17 ,Specificity: 1.00 ,Accuracy: 0.61 ,mcc scores: 0.32 ,roc-auc scores: 0.65 ,cohen scores: 0.18 
Threshold: 0.80 ,Senstivity: 0.09 ,Specificity: 1.00 ,Accuracy: 0.57 ,mcc scores: 0.22 ,roc-auc scores: 0.65 ,cohen scores: 0.09 
Threshold: 0.90 ,Senstivity: 0.09 ,Specificity: 1.00 ,Accuracy: 0.57 ,mcc scores: 0.22 ,roc-auc scores: 0.65 ,cohen scores: 0.09 
Threshold: 1.00 ,Senstivity: 0.03 ,Specificity: 1.00 ,Accuracy: 0.55 ,mcc scores: 0.12 ,roc-auc scores: 0.65 ,cohen scores: 0.03 
Threshold: 1.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 1.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 1.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 1.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 1.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 1.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 1.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 1.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 1.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.65 ,cohen scores: 0.00 
