Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: -1.70 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: -1.60 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: -1.50 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: -1.40 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: -1.30 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: -1.20 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: -1.10 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: -1.00 ,Senstivity: 1.00 ,Specificity: 0.03 ,Accuracy: 0.50 ,mcc scores: 0.12 ,roc-auc scores: 0.91 ,cohen scores: 0.03 
Threshold: -0.90 ,Senstivity: 0.97 ,Specificity: 0.08 ,Accuracy: 0.51 ,mcc scores: 0.11 ,roc-auc scores: 0.91 ,cohen scores: 0.05 
Threshold: -0.80 ,Senstivity: 0.97 ,Specificity: 0.14 ,Accuracy: 0.54 ,mcc scores: 0.19 ,roc-auc scores: 0.91 ,cohen scores: 0.10 
Threshold: -0.70 ,Senstivity: 0.97 ,Specificity: 0.19 ,Accuracy: 0.57 ,mcc scores: 0.26 ,roc-auc scores: 0.91 ,cohen scores: 0.16 
Threshold: -0.60 ,Senstivity: 0.97 ,Specificity: 0.24 ,Accuracy: 0.60 ,mcc scores: 0.31 ,roc-auc scores: 0.91 ,cohen scores: 0.21 
Threshold: -0.50 ,Senstivity: 0.97 ,Specificity: 0.30 ,Accuracy: 0.62 ,mcc scores: 0.36 ,roc-auc scores: 0.91 ,cohen scores: 0.26 
Threshold: -0.40 ,Senstivity: 0.97 ,Specificity: 0.43 ,Accuracy: 0.69 ,mcc scores: 0.48 ,roc-auc scores: 0.91 ,cohen scores: 0.40 
Threshold: -0.30 ,Senstivity: 0.97 ,Specificity: 0.51 ,Accuracy: 0.74 ,mcc scores: 0.54 ,roc-auc scores: 0.91 ,cohen scores: 0.48 
Threshold: -0.20 ,Senstivity: 0.91 ,Specificity: 0.59 ,Accuracy: 0.75 ,mcc scores: 0.53 ,roc-auc scores: 0.91 ,cohen scores: 0.50 
Threshold: -0.10 ,Senstivity: 0.91 ,Specificity: 0.73 ,Accuracy: 0.82 ,mcc scores: 0.65 ,roc-auc scores: 0.91 ,cohen scores: 0.64 
Threshold: 0.00 ,Senstivity: 0.86 ,Specificity: 0.76 ,Accuracy: 0.81 ,mcc scores: 0.62 ,roc-auc scores: 0.91 ,cohen scores: 0.61 
Threshold: 0.10 ,Senstivity: 0.83 ,Specificity: 0.89 ,Accuracy: 0.86 ,mcc scores: 0.72 ,roc-auc scores: 0.91 ,cohen scores: 0.72 
Threshold: 0.20 ,Senstivity: 0.80 ,Specificity: 0.89 ,Accuracy: 0.85 ,mcc scores: 0.70 ,roc-auc scores: 0.91 ,cohen scores: 0.69 
Threshold: 0.30 ,Senstivity: 0.77 ,Specificity: 0.95 ,Accuracy: 0.86 ,mcc scores: 0.73 ,roc-auc scores: 0.91 ,cohen scores: 0.72 
Threshold: 0.40 ,Senstivity: 0.69 ,Specificity: 0.95 ,Accuracy: 0.82 ,mcc scores: 0.66 ,roc-auc scores: 0.91 ,cohen scores: 0.64 
Threshold: 0.50 ,Senstivity: 0.49 ,Specificity: 0.97 ,Accuracy: 0.74 ,mcc scores: 0.53 ,roc-auc scores: 0.91 ,cohen scores: 0.46 
Threshold: 0.60 ,Senstivity: 0.46 ,Specificity: 1.00 ,Accuracy: 0.74 ,mcc scores: 0.55 ,roc-auc scores: 0.91 ,cohen scores: 0.46 
Threshold: 0.70 ,Senstivity: 0.34 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.46 ,roc-auc scores: 0.91 ,cohen scores: 0.35 
Threshold: 0.80 ,Senstivity: 0.31 ,Specificity: 1.00 ,Accuracy: 0.67 ,mcc scores: 0.44 ,roc-auc scores: 0.91 ,cohen scores: 0.32 
Threshold: 0.90 ,Senstivity: 0.17 ,Specificity: 1.00 ,Accuracy: 0.60 ,mcc scores: 0.31 ,roc-auc scores: 0.91 ,cohen scores: 0.18 
Threshold: 1.00 ,Senstivity: 0.09 ,Specificity: 1.00 ,Accuracy: 0.56 ,mcc scores: 0.21 ,roc-auc scores: 0.91 ,cohen scores: 0.09 
Threshold: 1.10 ,Senstivity: 0.03 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.12 ,roc-auc scores: 0.91 ,cohen scores: 0.03 
Threshold: 1.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 1.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 1.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 1.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 1.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 1.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 1.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 1.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.91 ,cohen scores: 0.00 
