Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: -1.90 ,Senstivity: 1.00 ,Specificity: 0.03 ,Accuracy: 0.53 ,mcc scores: 0.13 ,roc-auc scores: 0.94 ,cohen scores: 0.04 
Threshold: -1.80 ,Senstivity: 1.00 ,Specificity: 0.07 ,Accuracy: 0.54 ,mcc scores: 0.19 ,roc-auc scores: 0.94 ,cohen scores: 0.07 
Threshold: -1.70 ,Senstivity: 1.00 ,Specificity: 0.07 ,Accuracy: 0.54 ,mcc scores: 0.19 ,roc-auc scores: 0.94 ,cohen scores: 0.07 
Threshold: -1.60 ,Senstivity: 1.00 ,Specificity: 0.14 ,Accuracy: 0.58 ,mcc scores: 0.27 ,roc-auc scores: 0.94 ,cohen scores: 0.14 
Threshold: -1.50 ,Senstivity: 1.00 ,Specificity: 0.17 ,Accuracy: 0.59 ,mcc scores: 0.31 ,roc-auc scores: 0.94 ,cohen scores: 0.17 
Threshold: -1.40 ,Senstivity: 0.97 ,Specificity: 0.17 ,Accuracy: 0.58 ,mcc scores: 0.23 ,roc-auc scores: 0.94 ,cohen scores: 0.14 
Threshold: -1.30 ,Senstivity: 0.97 ,Specificity: 0.28 ,Accuracy: 0.63 ,mcc scores: 0.34 ,roc-auc scores: 0.94 ,cohen scores: 0.25 
Threshold: -1.20 ,Senstivity: 0.97 ,Specificity: 0.31 ,Accuracy: 0.64 ,mcc scores: 0.37 ,roc-auc scores: 0.94 ,cohen scores: 0.28 
Threshold: -1.10 ,Senstivity: 0.97 ,Specificity: 0.31 ,Accuracy: 0.64 ,mcc scores: 0.37 ,roc-auc scores: 0.94 ,cohen scores: 0.28 
Threshold: -1.00 ,Senstivity: 0.97 ,Specificity: 0.41 ,Accuracy: 0.69 ,mcc scores: 0.46 ,roc-auc scores: 0.94 ,cohen scores: 0.38 
Threshold: -0.90 ,Senstivity: 0.97 ,Specificity: 0.52 ,Accuracy: 0.75 ,mcc scores: 0.54 ,roc-auc scores: 0.94 ,cohen scores: 0.49 
Threshold: -0.80 ,Senstivity: 0.93 ,Specificity: 0.52 ,Accuracy: 0.73 ,mcc scores: 0.50 ,roc-auc scores: 0.94 ,cohen scores: 0.45 
Threshold: -0.70 ,Senstivity: 0.93 ,Specificity: 0.52 ,Accuracy: 0.73 ,mcc scores: 0.50 ,roc-auc scores: 0.94 ,cohen scores: 0.45 
Threshold: -0.60 ,Senstivity: 0.93 ,Specificity: 0.55 ,Accuracy: 0.75 ,mcc scores: 0.53 ,roc-auc scores: 0.94 ,cohen scores: 0.49 
Threshold: -0.50 ,Senstivity: 0.93 ,Specificity: 0.69 ,Accuracy: 0.81 ,mcc scores: 0.64 ,roc-auc scores: 0.94 ,cohen scores: 0.63 
Threshold: -0.40 ,Senstivity: 0.93 ,Specificity: 0.72 ,Accuracy: 0.83 ,mcc scores: 0.67 ,roc-auc scores: 0.94 ,cohen scores: 0.66 
Threshold: -0.30 ,Senstivity: 0.90 ,Specificity: 0.76 ,Accuracy: 0.83 ,mcc scores: 0.67 ,roc-auc scores: 0.94 ,cohen scores: 0.66 
Threshold: -0.20 ,Senstivity: 0.90 ,Specificity: 0.79 ,Accuracy: 0.85 ,mcc scores: 0.70 ,roc-auc scores: 0.94 ,cohen scores: 0.69 
Threshold: -0.10 ,Senstivity: 0.90 ,Specificity: 0.83 ,Accuracy: 0.86 ,mcc scores: 0.73 ,roc-auc scores: 0.94 ,cohen scores: 0.73 
Threshold: 0.00 ,Senstivity: 0.90 ,Specificity: 0.86 ,Accuracy: 0.88 ,mcc scores: 0.76 ,roc-auc scores: 0.94 ,cohen scores: 0.76 
Threshold: 0.10 ,Senstivity: 0.83 ,Specificity: 0.97 ,Accuracy: 0.90 ,mcc scores: 0.80 ,roc-auc scores: 0.94 ,cohen scores: 0.80 
Threshold: 0.20 ,Senstivity: 0.83 ,Specificity: 1.00 ,Accuracy: 0.92 ,mcc scores: 0.84 ,roc-auc scores: 0.94 ,cohen scores: 0.83 
Threshold: 0.30 ,Senstivity: 0.83 ,Specificity: 1.00 ,Accuracy: 0.92 ,mcc scores: 0.84 ,roc-auc scores: 0.94 ,cohen scores: 0.83 
Threshold: 0.40 ,Senstivity: 0.77 ,Specificity: 1.00 ,Accuracy: 0.88 ,mcc scores: 0.79 ,roc-auc scores: 0.94 ,cohen scores: 0.76 
Threshold: 0.50 ,Senstivity: 0.70 ,Specificity: 1.00 ,Accuracy: 0.85 ,mcc scores: 0.73 ,roc-auc scores: 0.94 ,cohen scores: 0.70 
Threshold: 0.60 ,Senstivity: 0.70 ,Specificity: 1.00 ,Accuracy: 0.85 ,mcc scores: 0.73 ,roc-auc scores: 0.94 ,cohen scores: 0.70 
Threshold: 0.70 ,Senstivity: 0.67 ,Specificity: 1.00 ,Accuracy: 0.83 ,mcc scores: 0.70 ,roc-auc scores: 0.94 ,cohen scores: 0.66 
Threshold: 0.80 ,Senstivity: 0.67 ,Specificity: 1.00 ,Accuracy: 0.83 ,mcc scores: 0.70 ,roc-auc scores: 0.94 ,cohen scores: 0.66 
Threshold: 0.90 ,Senstivity: 0.53 ,Specificity: 1.00 ,Accuracy: 0.76 ,mcc scores: 0.60 ,roc-auc scores: 0.94 ,cohen scores: 0.53 
Threshold: 1.00 ,Senstivity: 0.47 ,Specificity: 1.00 ,Accuracy: 0.73 ,mcc scores: 0.55 ,roc-auc scores: 0.94 ,cohen scores: 0.46 
Threshold: 1.10 ,Senstivity: 0.40 ,Specificity: 1.00 ,Accuracy: 0.69 ,mcc scores: 0.50 ,roc-auc scores: 0.94 ,cohen scores: 0.40 
Threshold: 1.20 ,Senstivity: 0.37 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.47 ,roc-auc scores: 0.94 ,cohen scores: 0.36 
Threshold: 1.30 ,Senstivity: 0.37 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.47 ,roc-auc scores: 0.94 ,cohen scores: 0.36 
Threshold: 1.40 ,Senstivity: 0.37 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.47 ,roc-auc scores: 0.94 ,cohen scores: 0.36 
Threshold: 1.50 ,Senstivity: 0.17 ,Specificity: 1.00 ,Accuracy: 0.58 ,mcc scores: 0.30 ,roc-auc scores: 0.94 ,cohen scores: 0.16 
Threshold: 1.60 ,Senstivity: 0.10 ,Specificity: 1.00 ,Accuracy: 0.54 ,mcc scores: 0.23 ,roc-auc scores: 0.94 ,cohen scores: 0.10 
Threshold: 1.70 ,Senstivity: 0.10 ,Specificity: 1.00 ,Accuracy: 0.54 ,mcc scores: 0.23 ,roc-auc scores: 0.94 ,cohen scores: 0.10 
Threshold: 1.80 ,Senstivity: 0.07 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.18 ,roc-auc scores: 0.94 ,cohen scores: 0.07 
Threshold: 1.90 ,Senstivity: 0.07 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.18 ,roc-auc scores: 0.94 ,cohen scores: 0.07 
Threshold: 2.00 ,Senstivity: 0.03 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.13 ,roc-auc scores: 0.94 ,cohen scores: 0.03 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
