Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: -1.90 ,Senstivity: 1.00 ,Specificity: 0.04 ,Accuracy: 0.54 ,mcc scores: 0.15 ,roc-auc scores: 0.94 ,cohen scores: 0.04 
Threshold: -1.80 ,Senstivity: 0.99 ,Specificity: 0.05 ,Accuracy: 0.55 ,mcc scores: 0.14 ,roc-auc scores: 0.94 ,cohen scores: 0.05 
Threshold: -1.70 ,Senstivity: 0.99 ,Specificity: 0.09 ,Accuracy: 0.56 ,mcc scores: 0.20 ,roc-auc scores: 0.94 ,cohen scores: 0.09 
Threshold: -1.60 ,Senstivity: 0.99 ,Specificity: 0.14 ,Accuracy: 0.59 ,mcc scores: 0.26 ,roc-auc scores: 0.94 ,cohen scores: 0.14 
Threshold: -1.50 ,Senstivity: 0.99 ,Specificity: 0.17 ,Accuracy: 0.60 ,mcc scores: 0.30 ,roc-auc scores: 0.94 ,cohen scores: 0.18 
Threshold: -1.40 ,Senstivity: 0.99 ,Specificity: 0.22 ,Accuracy: 0.62 ,mcc scores: 0.33 ,roc-auc scores: 0.94 ,cohen scores: 0.21 
Threshold: -1.30 ,Senstivity: 0.98 ,Specificity: 0.26 ,Accuracy: 0.64 ,mcc scores: 0.36 ,roc-auc scores: 0.94 ,cohen scores: 0.25 
Threshold: -1.20 ,Senstivity: 0.98 ,Specificity: 0.31 ,Accuracy: 0.66 ,mcc scores: 0.40 ,roc-auc scores: 0.94 ,cohen scores: 0.30 
Threshold: -1.10 ,Senstivity: 0.98 ,Specificity: 0.40 ,Accuracy: 0.71 ,mcc scores: 0.48 ,roc-auc scores: 0.94 ,cohen scores: 0.40 
Threshold: -1.00 ,Senstivity: 0.97 ,Specificity: 0.46 ,Accuracy: 0.73 ,mcc scores: 0.51 ,roc-auc scores: 0.94 ,cohen scores: 0.44 
Threshold: -0.90 ,Senstivity: 0.95 ,Specificity: 0.51 ,Accuracy: 0.74 ,mcc scores: 0.52 ,roc-auc scores: 0.94 ,cohen scores: 0.47 
Threshold: -0.80 ,Senstivity: 0.93 ,Specificity: 0.59 ,Accuracy: 0.77 ,mcc scores: 0.56 ,roc-auc scores: 0.94 ,cohen scores: 0.53 
Threshold: -0.70 ,Senstivity: 0.92 ,Specificity: 0.65 ,Accuracy: 0.79 ,mcc scores: 0.59 ,roc-auc scores: 0.94 ,cohen scores: 0.57 
Threshold: -0.60 ,Senstivity: 0.92 ,Specificity: 0.71 ,Accuracy: 0.82 ,mcc scores: 0.64 ,roc-auc scores: 0.94 ,cohen scores: 0.63 
Threshold: -0.50 ,Senstivity: 0.92 ,Specificity: 0.76 ,Accuracy: 0.84 ,mcc scores: 0.69 ,roc-auc scores: 0.94 ,cohen scores: 0.68 
Threshold: -0.40 ,Senstivity: 0.91 ,Specificity: 0.81 ,Accuracy: 0.86 ,mcc scores: 0.72 ,roc-auc scores: 0.94 ,cohen scores: 0.72 
Threshold: -0.30 ,Senstivity: 0.87 ,Specificity: 0.85 ,Accuracy: 0.86 ,mcc scores: 0.72 ,roc-auc scores: 0.94 ,cohen scores: 0.72 
Threshold: -0.20 ,Senstivity: 0.86 ,Specificity: 0.90 ,Accuracy: 0.88 ,mcc scores: 0.75 ,roc-auc scores: 0.94 ,cohen scores: 0.75 
Threshold: -0.10 ,Senstivity: 0.83 ,Specificity: 0.91 ,Accuracy: 0.87 ,mcc scores: 0.74 ,roc-auc scores: 0.94 ,cohen scores: 0.74 
Threshold: 0.00 ,Senstivity: 0.83 ,Specificity: 0.93 ,Accuracy: 0.88 ,mcc scores: 0.76 ,roc-auc scores: 0.94 ,cohen scores: 0.76 
Threshold: 0.10 ,Senstivity: 0.79 ,Specificity: 0.96 ,Accuracy: 0.87 ,mcc scores: 0.75 ,roc-auc scores: 0.94 ,cohen scores: 0.74 
Threshold: 0.20 ,Senstivity: 0.77 ,Specificity: 0.96 ,Accuracy: 0.86 ,mcc scores: 0.74 ,roc-auc scores: 0.94 ,cohen scores: 0.73 
Threshold: 0.30 ,Senstivity: 0.76 ,Specificity: 0.98 ,Accuracy: 0.86 ,mcc scores: 0.75 ,roc-auc scores: 0.94 ,cohen scores: 0.73 
Threshold: 0.40 ,Senstivity: 0.75 ,Specificity: 0.99 ,Accuracy: 0.86 ,mcc scores: 0.75 ,roc-auc scores: 0.94 ,cohen scores: 0.73 
Threshold: 0.50 ,Senstivity: 0.71 ,Specificity: 0.99 ,Accuracy: 0.84 ,mcc scores: 0.72 ,roc-auc scores: 0.94 ,cohen scores: 0.68 
Threshold: 0.60 ,Senstivity: 0.66 ,Specificity: 0.99 ,Accuracy: 0.82 ,mcc scores: 0.68 ,roc-auc scores: 0.94 ,cohen scores: 0.64 
Threshold: 0.70 ,Senstivity: 0.64 ,Specificity: 0.99 ,Accuracy: 0.81 ,mcc scores: 0.66 ,roc-auc scores: 0.94 ,cohen scores: 0.62 
Threshold: 0.80 ,Senstivity: 0.59 ,Specificity: 0.99 ,Accuracy: 0.78 ,mcc scores: 0.63 ,roc-auc scores: 0.94 ,cohen scores: 0.57 
Threshold: 0.90 ,Senstivity: 0.55 ,Specificity: 0.99 ,Accuracy: 0.76 ,mcc scores: 0.59 ,roc-auc scores: 0.94 ,cohen scores: 0.53 
Threshold: 1.00 ,Senstivity: 0.48 ,Specificity: 0.99 ,Accuracy: 0.72 ,mcc scores: 0.54 ,roc-auc scores: 0.94 ,cohen scores: 0.46 
Threshold: 1.10 ,Senstivity: 0.37 ,Specificity: 0.99 ,Accuracy: 0.67 ,mcc scores: 0.46 ,roc-auc scores: 0.94 ,cohen scores: 0.35 
Threshold: 1.20 ,Senstivity: 0.30 ,Specificity: 0.99 ,Accuracy: 0.63 ,mcc scores: 0.40 ,roc-auc scores: 0.94 ,cohen scores: 0.28 
Threshold: 1.30 ,Senstivity: 0.24 ,Specificity: 1.00 ,Accuracy: 0.60 ,mcc scores: 0.36 ,roc-auc scores: 0.94 ,cohen scores: 0.23 
Threshold: 1.40 ,Senstivity: 0.17 ,Specificity: 1.00 ,Accuracy: 0.56 ,mcc scores: 0.30 ,roc-auc scores: 0.94 ,cohen scores: 0.16 
Threshold: 1.50 ,Senstivity: 0.13 ,Specificity: 1.00 ,Accuracy: 0.54 ,mcc scores: 0.25 ,roc-auc scores: 0.94 ,cohen scores: 0.12 
Threshold: 1.60 ,Senstivity: 0.05 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.16 ,roc-auc scores: 0.94 ,cohen scores: 0.05 
Threshold: 1.70 ,Senstivity: 0.02 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.09 ,roc-auc scores: 0.94 ,cohen scores: 0.02 
Threshold: 1.80 ,Senstivity: 0.01 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.05 ,roc-auc scores: 0.94 ,cohen scores: 0.01 
Threshold: 1.90 ,Senstivity: 0.01 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.05 ,roc-auc scores: 0.94 ,cohen scores: 0.01 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.94 ,cohen scores: 0.00 
