Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: -1.30 ,Senstivity: 1.00 ,Specificity: 0.01 ,Accuracy: 0.53 ,mcc scores: 0.06 ,roc-auc scores: 0.90 ,cohen scores: 0.01 
Threshold: -1.20 ,Senstivity: 1.00 ,Specificity: 0.01 ,Accuracy: 0.53 ,mcc scores: 0.08 ,roc-auc scores: 0.90 ,cohen scores: 0.01 
Threshold: -1.10 ,Senstivity: 1.00 ,Specificity: 0.01 ,Accuracy: 0.53 ,mcc scores: 0.08 ,roc-auc scores: 0.90 ,cohen scores: 0.01 
Threshold: -1.00 ,Senstivity: 1.00 ,Specificity: 0.03 ,Accuracy: 0.54 ,mcc scores: 0.14 ,roc-auc scores: 0.90 ,cohen scores: 0.04 
Threshold: -0.90 ,Senstivity: 0.99 ,Specificity: 0.08 ,Accuracy: 0.56 ,mcc scores: 0.18 ,roc-auc scores: 0.90 ,cohen scores: 0.07 
Threshold: -0.80 ,Senstivity: 0.99 ,Specificity: 0.11 ,Accuracy: 0.57 ,mcc scores: 0.23 ,roc-auc scores: 0.90 ,cohen scores: 0.11 
Threshold: -0.70 ,Senstivity: 0.98 ,Specificity: 0.17 ,Accuracy: 0.60 ,mcc scores: 0.28 ,roc-auc scores: 0.90 ,cohen scores: 0.16 
Threshold: -0.60 ,Senstivity: 0.98 ,Specificity: 0.26 ,Accuracy: 0.64 ,mcc scores: 0.35 ,roc-auc scores: 0.90 ,cohen scores: 0.25 
Threshold: -0.50 ,Senstivity: 0.96 ,Specificity: 0.33 ,Accuracy: 0.66 ,mcc scores: 0.39 ,roc-auc scores: 0.90 ,cohen scores: 0.30 
Threshold: -0.40 ,Senstivity: 0.93 ,Specificity: 0.46 ,Accuracy: 0.70 ,mcc scores: 0.44 ,roc-auc scores: 0.90 ,cohen scores: 0.39 
Threshold: -0.30 ,Senstivity: 0.90 ,Specificity: 0.62 ,Accuracy: 0.77 ,mcc scores: 0.54 ,roc-auc scores: 0.90 ,cohen scores: 0.52 
Threshold: -0.20 ,Senstivity: 0.87 ,Specificity: 0.70 ,Accuracy: 0.79 ,mcc scores: 0.58 ,roc-auc scores: 0.90 ,cohen scores: 0.58 
Threshold: -0.10 ,Senstivity: 0.82 ,Specificity: 0.82 ,Accuracy: 0.82 ,mcc scores: 0.64 ,roc-auc scores: 0.90 ,cohen scores: 0.64 
Threshold: 0.00 ,Senstivity: 0.79 ,Specificity: 0.85 ,Accuracy: 0.82 ,mcc scores: 0.65 ,roc-auc scores: 0.90 ,cohen scores: 0.65 
Threshold: 0.10 ,Senstivity: 0.75 ,Specificity: 0.91 ,Accuracy: 0.83 ,mcc scores: 0.66 ,roc-auc scores: 0.90 ,cohen scores: 0.65 
Threshold: 0.20 ,Senstivity: 0.69 ,Specificity: 0.93 ,Accuracy: 0.81 ,mcc scores: 0.64 ,roc-auc scores: 0.90 ,cohen scores: 0.62 
Threshold: 0.30 ,Senstivity: 0.61 ,Specificity: 0.98 ,Accuracy: 0.78 ,mcc scores: 0.62 ,roc-auc scores: 0.90 ,cohen scores: 0.57 
Threshold: 0.40 ,Senstivity: 0.54 ,Specificity: 0.99 ,Accuracy: 0.75 ,mcc scores: 0.58 ,roc-auc scores: 0.90 ,cohen scores: 0.51 
Threshold: 0.50 ,Senstivity: 0.44 ,Specificity: 0.99 ,Accuracy: 0.70 ,mcc scores: 0.50 ,roc-auc scores: 0.90 ,cohen scores: 0.41 
Threshold: 0.60 ,Senstivity: 0.38 ,Specificity: 1.00 ,Accuracy: 0.67 ,mcc scores: 0.47 ,roc-auc scores: 0.90 ,cohen scores: 0.37 
Threshold: 0.70 ,Senstivity: 0.29 ,Specificity: 1.00 ,Accuracy: 0.63 ,mcc scores: 0.40 ,roc-auc scores: 0.90 ,cohen scores: 0.28 
Threshold: 0.80 ,Senstivity: 0.23 ,Specificity: 1.00 ,Accuracy: 0.59 ,mcc scores: 0.35 ,roc-auc scores: 0.90 ,cohen scores: 0.22 
Threshold: 0.90 ,Senstivity: 0.16 ,Specificity: 1.00 ,Accuracy: 0.56 ,mcc scores: 0.29 ,roc-auc scores: 0.90 ,cohen scores: 0.16 
Threshold: 1.00 ,Senstivity: 0.05 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.16 ,roc-auc scores: 0.90 ,cohen scores: 0.05 
Threshold: 1.10 ,Senstivity: 0.02 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.10 ,roc-auc scores: 0.90 ,cohen scores: 0.02 
Threshold: 1.20 ,Senstivity: 0.01 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.05 ,roc-auc scores: 0.90 ,cohen scores: 0.01 
Threshold: 1.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 1.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 1.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 1.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 1.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 1.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 1.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.90 ,cohen scores: 0.00 
