Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: -0.70 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: -0.60 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: -0.50 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: -0.40 ,Senstivity: 0.97 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: -0.12 ,roc-auc scores: 0.86 ,cohen scores: -0.03 
Threshold: -0.30 ,Senstivity: 0.97 ,Specificity: 0.12 ,Accuracy: 0.53 ,mcc scores: 0.18 ,roc-auc scores: 0.86 ,cohen scores: 0.09 
Threshold: -0.20 ,Senstivity: 0.84 ,Specificity: 0.57 ,Accuracy: 0.70 ,mcc scores: 0.43 ,roc-auc scores: 0.86 ,cohen scores: 0.41 
Threshold: -0.10 ,Senstivity: 0.68 ,Specificity: 0.93 ,Accuracy: 0.81 ,mcc scores: 0.62 ,roc-auc scores: 0.86 ,cohen scores: 0.61 
Threshold: 0.00 ,Senstivity: 0.62 ,Specificity: 1.00 ,Accuracy: 0.82 ,mcc scores: 0.68 ,roc-auc scores: 0.86 ,cohen scores: 0.63 
Threshold: 0.10 ,Senstivity: 0.51 ,Specificity: 1.00 ,Accuracy: 0.77 ,mcc scores: 0.60 ,roc-auc scores: 0.86 ,cohen scores: 0.52 
Threshold: 0.20 ,Senstivity: 0.46 ,Specificity: 1.00 ,Accuracy: 0.74 ,mcc scores: 0.55 ,roc-auc scores: 0.86 ,cohen scores: 0.47 
Threshold: 0.30 ,Senstivity: 0.32 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.45 ,roc-auc scores: 0.86 ,cohen scores: 0.33 
Threshold: 0.40 ,Senstivity: 0.32 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.45 ,roc-auc scores: 0.86 ,cohen scores: 0.33 
Threshold: 0.50 ,Senstivity: 0.32 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.45 ,roc-auc scores: 0.86 ,cohen scores: 0.33 
Threshold: 0.60 ,Senstivity: 0.32 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.45 ,roc-auc scores: 0.86 ,cohen scores: 0.33 
Threshold: 0.70 ,Senstivity: 0.32 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.45 ,roc-auc scores: 0.86 ,cohen scores: 0.33 
Threshold: 0.80 ,Senstivity: 0.32 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.45 ,roc-auc scores: 0.86 ,cohen scores: 0.33 
Threshold: 0.90 ,Senstivity: 0.32 ,Specificity: 1.00 ,Accuracy: 0.68 ,mcc scores: 0.45 ,roc-auc scores: 0.86 ,cohen scores: 0.33 
Threshold: 1.00 ,Senstivity: 0.16 ,Specificity: 1.00 ,Accuracy: 0.60 ,mcc scores: 0.30 ,roc-auc scores: 0.86 ,cohen scores: 0.17 
Threshold: 1.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 1.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 1.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 1.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 1.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 1.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 1.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 1.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 1.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.86 ,cohen scores: 0.00 
