Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: -1.30 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: -1.20 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: -1.10 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.47 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: -1.00 ,Senstivity: 0.97 ,Specificity: 0.06 ,Accuracy: 0.49 ,mcc scores: 0.08 ,roc-auc scores: 0.74 ,cohen scores: 0.03 
Threshold: -0.90 ,Senstivity: 0.93 ,Specificity: 0.18 ,Accuracy: 0.53 ,mcc scores: 0.16 ,roc-auc scores: 0.74 ,cohen scores: 0.10 
Threshold: -0.80 ,Senstivity: 0.90 ,Specificity: 0.31 ,Accuracy: 0.59 ,mcc scores: 0.26 ,roc-auc scores: 0.74 ,cohen scores: 0.21 
Threshold: -0.70 ,Senstivity: 0.84 ,Specificity: 0.46 ,Accuracy: 0.64 ,mcc scores: 0.32 ,roc-auc scores: 0.74 ,cohen scores: 0.29 
Threshold: -0.60 ,Senstivity: 0.76 ,Specificity: 0.54 ,Accuracy: 0.64 ,mcc scores: 0.30 ,roc-auc scores: 0.74 ,cohen scores: 0.29 
Threshold: -0.50 ,Senstivity: 0.67 ,Specificity: 0.64 ,Accuracy: 0.65 ,mcc scores: 0.31 ,roc-auc scores: 0.74 ,cohen scores: 0.31 
Threshold: -0.40 ,Senstivity: 0.61 ,Specificity: 0.72 ,Accuracy: 0.67 ,mcc scores: 0.33 ,roc-auc scores: 0.74 ,cohen scores: 0.33 
Threshold: -0.30 ,Senstivity: 0.56 ,Specificity: 0.76 ,Accuracy: 0.67 ,mcc scores: 0.33 ,roc-auc scores: 0.74 ,cohen scores: 0.32 
Threshold: -0.20 ,Senstivity: 0.52 ,Specificity: 0.79 ,Accuracy: 0.66 ,mcc scores: 0.32 ,roc-auc scores: 0.74 ,cohen scores: 0.31 
Threshold: -0.10 ,Senstivity: 0.50 ,Specificity: 0.84 ,Accuracy: 0.68 ,mcc scores: 0.36 ,roc-auc scores: 0.74 ,cohen scores: 0.34 
Threshold: 0.00 ,Senstivity: 0.45 ,Specificity: 0.89 ,Accuracy: 0.68 ,mcc scores: 0.38 ,roc-auc scores: 0.74 ,cohen scores: 0.35 
Threshold: 0.10 ,Senstivity: 0.39 ,Specificity: 0.94 ,Accuracy: 0.68 ,mcc scores: 0.40 ,roc-auc scores: 0.74 ,cohen scores: 0.34 
Threshold: 0.20 ,Senstivity: 0.38 ,Specificity: 0.95 ,Accuracy: 0.68 ,mcc scores: 0.40 ,roc-auc scores: 0.74 ,cohen scores: 0.34 
Threshold: 0.30 ,Senstivity: 0.34 ,Specificity: 0.95 ,Accuracy: 0.66 ,mcc scores: 0.37 ,roc-auc scores: 0.74 ,cohen scores: 0.30 
Threshold: 0.40 ,Senstivity: 0.31 ,Specificity: 0.97 ,Accuracy: 0.66 ,mcc scores: 0.38 ,roc-auc scores: 0.74 ,cohen scores: 0.29 
Threshold: 0.50 ,Senstivity: 0.28 ,Specificity: 0.98 ,Accuracy: 0.65 ,mcc scores: 0.37 ,roc-auc scores: 0.74 ,cohen scores: 0.27 
Threshold: 0.60 ,Senstivity: 0.24 ,Specificity: 0.98 ,Accuracy: 0.63 ,mcc scores: 0.33 ,roc-auc scores: 0.74 ,cohen scores: 0.23 
Threshold: 0.70 ,Senstivity: 0.23 ,Specificity: 0.99 ,Accuracy: 0.63 ,mcc scores: 0.34 ,roc-auc scores: 0.74 ,cohen scores: 0.23 
Threshold: 0.80 ,Senstivity: 0.21 ,Specificity: 1.00 ,Accuracy: 0.63 ,mcc scores: 0.35 ,roc-auc scores: 0.74 ,cohen scores: 0.22 
Threshold: 0.90 ,Senstivity: 0.14 ,Specificity: 1.00 ,Accuracy: 0.59 ,mcc scores: 0.28 ,roc-auc scores: 0.74 ,cohen scores: 0.15 
Threshold: 1.00 ,Senstivity: 0.08 ,Specificity: 1.00 ,Accuracy: 0.56 ,mcc scores: 0.21 ,roc-auc scores: 0.74 ,cohen scores: 0.08 
Threshold: 1.10 ,Senstivity: 0.03 ,Specificity: 1.00 ,Accuracy: 0.54 ,mcc scores: 0.14 ,roc-auc scores: 0.74 ,cohen scores: 0.04 
Threshold: 1.20 ,Senstivity: 0.02 ,Specificity: 1.00 ,Accuracy: 0.54 ,mcc scores: 0.11 ,roc-auc scores: 0.74 ,cohen scores: 0.02 
Threshold: 1.30 ,Senstivity: 0.01 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.09 ,roc-auc scores: 0.74 ,cohen scores: 0.01 
Threshold: 1.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 1.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 1.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 1.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 1.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 1.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.53 ,mcc scores: 0.00 ,roc-auc scores: 0.74 ,cohen scores: 0.00 
