Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.51 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: -1.00 ,Senstivity: 0.95 ,Specificity: 0.11 ,Accuracy: 0.54 ,mcc scores: 0.12 ,roc-auc scores: 0.72 ,cohen scores: 0.07 
Threshold: -0.90 ,Senstivity: 0.91 ,Specificity: 0.22 ,Accuracy: 0.57 ,mcc scores: 0.18 ,roc-auc scores: 0.72 ,cohen scores: 0.13 
Threshold: -0.80 ,Senstivity: 0.88 ,Specificity: 0.27 ,Accuracy: 0.58 ,mcc scores: 0.20 ,roc-auc scores: 0.72 ,cohen scores: 0.16 
Threshold: -0.70 ,Senstivity: 0.86 ,Specificity: 0.30 ,Accuracy: 0.59 ,mcc scores: 0.20 ,roc-auc scores: 0.72 ,cohen scores: 0.17 
Threshold: -0.60 ,Senstivity: 0.85 ,Specificity: 0.36 ,Accuracy: 0.61 ,mcc scores: 0.24 ,roc-auc scores: 0.72 ,cohen scores: 0.21 
Threshold: -0.50 ,Senstivity: 0.81 ,Specificity: 0.40 ,Accuracy: 0.61 ,mcc scores: 0.23 ,roc-auc scores: 0.72 ,cohen scores: 0.21 
Threshold: -0.40 ,Senstivity: 0.79 ,Specificity: 0.43 ,Accuracy: 0.61 ,mcc scores: 0.24 ,roc-auc scores: 0.72 ,cohen scores: 0.22 
Threshold: -0.30 ,Senstivity: 0.74 ,Specificity: 0.51 ,Accuracy: 0.63 ,mcc scores: 0.26 ,roc-auc scores: 0.72 ,cohen scores: 0.25 
Threshold: -0.20 ,Senstivity: 0.72 ,Specificity: 0.61 ,Accuracy: 0.66 ,mcc scores: 0.32 ,roc-auc scores: 0.72 ,cohen scores: 0.32 
Threshold: -0.10 ,Senstivity: 0.68 ,Specificity: 0.68 ,Accuracy: 0.68 ,mcc scores: 0.35 ,roc-auc scores: 0.72 ,cohen scores: 0.35 
Threshold: 0.00 ,Senstivity: 0.63 ,Specificity: 0.72 ,Accuracy: 0.67 ,mcc scores: 0.35 ,roc-auc scores: 0.72 ,cohen scores: 0.35 
Threshold: 0.10 ,Senstivity: 0.59 ,Specificity: 0.77 ,Accuracy: 0.68 ,mcc scores: 0.37 ,roc-auc scores: 0.72 ,cohen scores: 0.36 
Threshold: 0.20 ,Senstivity: 0.53 ,Specificity: 0.80 ,Accuracy: 0.66 ,mcc scores: 0.34 ,roc-auc scores: 0.72 ,cohen scores: 0.33 
Threshold: 0.30 ,Senstivity: 0.50 ,Specificity: 0.82 ,Accuracy: 0.66 ,mcc scores: 0.33 ,roc-auc scores: 0.72 ,cohen scores: 0.31 
Threshold: 0.40 ,Senstivity: 0.47 ,Specificity: 0.85 ,Accuracy: 0.66 ,mcc scores: 0.34 ,roc-auc scores: 0.72 ,cohen scores: 0.32 
Threshold: 0.50 ,Senstivity: 0.45 ,Specificity: 0.88 ,Accuracy: 0.66 ,mcc scores: 0.36 ,roc-auc scores: 0.72 ,cohen scores: 0.32 
Threshold: 0.60 ,Senstivity: 0.42 ,Specificity: 0.89 ,Accuracy: 0.65 ,mcc scores: 0.34 ,roc-auc scores: 0.72 ,cohen scores: 0.30 
Threshold: 0.70 ,Senstivity: 0.39 ,Specificity: 0.90 ,Accuracy: 0.64 ,mcc scores: 0.33 ,roc-auc scores: 0.72 ,cohen scores: 0.28 
Threshold: 0.80 ,Senstivity: 0.35 ,Specificity: 0.92 ,Accuracy: 0.63 ,mcc scores: 0.34 ,roc-auc scores: 0.72 ,cohen scores: 0.27 
Threshold: 0.90 ,Senstivity: 0.31 ,Specificity: 0.93 ,Accuracy: 0.61 ,mcc scores: 0.30 ,roc-auc scores: 0.72 ,cohen scores: 0.23 
Threshold: 1.00 ,Senstivity: 0.19 ,Specificity: 0.96 ,Accuracy: 0.57 ,mcc scores: 0.24 ,roc-auc scores: 0.72 ,cohen scores: 0.16 
Threshold: 1.10 ,Senstivity: 0.11 ,Specificity: 0.99 ,Accuracy: 0.54 ,mcc scores: 0.20 ,roc-auc scores: 0.72 ,cohen scores: 0.09 
Threshold: 1.20 ,Senstivity: 0.06 ,Specificity: 0.99 ,Accuracy: 0.52 ,mcc scores: 0.16 ,roc-auc scores: 0.72 ,cohen scores: 0.06 
Threshold: 1.30 ,Senstivity: 0.02 ,Specificity: 0.99 ,Accuracy: 0.50 ,mcc scores: 0.05 ,roc-auc scores: 0.72 ,cohen scores: 0.01 
Threshold: 1.40 ,Senstivity: 0.01 ,Specificity: 0.99 ,Accuracy: 0.49 ,mcc scores: -0.00 ,roc-auc scores: 0.72 ,cohen scores: -0.00 
Threshold: 1.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 1.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 1.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 1.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 1.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.49 ,mcc scores: 0.00 ,roc-auc scores: 0.72 ,cohen scores: 0.00 
